file, #v, #c, #l
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-8-UC-20.cnf, 120, 300, 790
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-10.cnf, 120, 300, 787
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-40.cnf, 120, 300, 803
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-10-UC-10.cnf, 120, 300, 785
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-10.cnf, 120, 300, 786
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-3-UC-40.cnf, 120, 300, 809
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-5-UC-10.cnf, 120, 300, 785
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-40.cnf, 120, 300, 804
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-10.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf, 120, 300, 788
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-8-UC-40.cnf, 120, 300, 802
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-40.cnf, 120, 300, 804
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-30.cnf, 120, 300, 798
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-40.cnf, 120, 300, 805
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-6-UC-30.cnf, 120, 300, 801
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-20.cnf, 120, 300, 793
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf, 120, 300, 805
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-40.cnf, 120, 300, 811
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-4-UC-10.cnf, 120, 300, 787
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-30.cnf, 120, 300, 796
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-10.cnf, 120, 300, 788
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-9-UC-20.cnf, 120, 300, 792
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-4.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-10.cnf, 120, 300, 783
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-5-UC-30.cnf, 120, 300, 795
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-5-UC-20.cnf, 120, 300, 791
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-4-UC-10.cnf, 120, 300, 786
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-2-UC-20.cnf, 120, 300, 794
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-2-UC-30.cnf, 120, 300, 795
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-4-UC-40.cnf, 120, 300, 801
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-8.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-20.cnf, 120, 300, 787
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-9-UC-10.cnf, 120, 300, 786
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-4.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-20.cnf, 120, 300, 792
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf, 120, 300, 793
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-7-UC-30.cnf, 120, 300, 797
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-4-UC-40.cnf, 120, 300, 807
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-20.cnf, 120, 300, 792
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-4-UC-30.cnf, 120, 300, 802
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-2-UC-10.cnf, 120, 300, 785
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-8-UC-20.cnf, 120, 300, 796
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-4-UC-30.cnf, 120, 300, 796
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-40.cnf, 120, 300, 801
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-5-UC-10.cnf, 120, 300, 785
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-40.cnf, 120, 300, 805
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-30.cnf, 120, 300, 797
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-10.cnf, 120, 300, 784
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf, 120, 300, 805
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-2-UC-30.cnf, 120, 300, 803
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-8.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-5.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-10.cnf, 120, 300, 784
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-30.cnf, 120, 300, 798
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-7.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-5.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-20.cnf, 120, 300, 790
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-30.cnf, 120, 300, 801
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-8.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-30.cnf, 120, 300, 799
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-2-UC-20.cnf, 120, 300, 791
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-2-UC-10.cnf, 120, 300, 785
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-2-UC-40.cnf, 120, 300, 807
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-10.cnf, 120, 300, 783
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-10.cnf, 120, 300, 785
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-5-UC-20.cnf, 120, 300, 793
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-10.cnf, 120, 300, 786
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-20.cnf, 120, 300, 790
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-3-UC-30.cnf, 120, 300, 803
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-3-UC-20.cnf, 120, 300, 797
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-3-UC-30.cnf, 120, 300, 800
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-30.cnf, 120, 300, 799
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-1.cnf, 120, 300, 780
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-60.cnf, 200, 500, 1360
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-20.cnf, 200, 500, 1324
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-40.cnf, 200, 500, 1343
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-40.cnf, 200, 500, 1334
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-10.cnf, 200, 500, 1310
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-7-UC-20.cnf, 200, 500, 1321
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-40.cnf, 200, 500, 1345
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-9-UC-50.cnf, 200, 500, 1350
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-60.cnf, 200, 500, 1353
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-30.cnf, 200, 500, 1331
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-10-UC-20.cnf, 200, 500, 1324
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-9-UC-30.cnf, 200, 500, 1330
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-10-UC-30.cnf, 200, 500, 1331
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-3-UC-30.cnf, 200, 500, 1329
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf, 200, 500, 1325
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-10.cnf, 200, 500, 1310
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-10.cnf, 200, 500, 1314
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-40.cnf, 200, 500, 1340
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-20.cnf, 200, 500, 1320
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-50.cnf, 200, 500, 1345
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-50.cnf, 200, 500, 1340
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-20.cnf, 200, 500, 1328
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-60.cnf, 200, 500, 1358
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-9.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-40.cnf, 200, 500, 1344
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-7-UC-40.cnf, 200, 500, 1338
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-7.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-6-UC-50.cnf, 200, 500, 1345
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-6.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-10.cnf, 200, 500, 1310
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-50.cnf, 200, 500, 1347
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-3-UC-20.cnf, 200, 500, 1311
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-5-UC-40.cnf, 200, 500, 1334
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-10-UC-30.cnf, 200, 500, 1333
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-20.cnf, 200, 500, 1322
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-1-UC-50.cnf, 200, 500, 1354
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-60.cnf, 200, 500, 1362
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-60.cnf, 200, 500, 1358
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-20.cnf, 200, 500, 1319
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-40.cnf, 200, 500, 1337
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-10-UC-60.cnf, 200, 500, 1356
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-3.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-10-UC-50.cnf, 200, 500, 1344
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-5-UC-40.cnf, 200, 500, 1334
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-10.cnf, 200, 500, 1309
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-50.cnf, 200, 500, 1344
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-10.cnf, 200, 500, 1308
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-10-UC-40.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-10-UC-40.cnf, 200, 500, 1343
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-10.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-7-UC-30.cnf, 200, 500, 1328
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-60.cnf, 200, 500, 1355
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-30.cnf, 200, 500, 1328
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-6-UC-40.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-30.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-5-UC-20.cnf, 200, 500, 1319
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-30.cnf, 200, 500, 1330
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-10.cnf, 200, 500, 1313
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-3-UC-10.cnf, 200, 500, 1308
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-30.cnf, 200, 500, 1329
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-9-UC-40.cnf, 200, 500, 1338
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-9-UC-60.cnf, 200, 500, 1361
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-20.cnf, 200, 500, 1321
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-50.cnf, 200, 500, 1346
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-30.cnf, 200, 500, 1335
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-30.cnf, 200, 500, 1327
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-5-UC-60.cnf, 200, 500, 1356
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-10-UC-20.cnf, 200, 500, 1320
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-60.cnf, 200, 500, 1357
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-3-UC-30.cnf, 200, 500, 1327
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-10.cnf, 200, 500, 1313
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-20.cnf, 200, 500, 1324
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-5-UC-50.cnf, 200, 500, 1347
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-6-UC-30.cnf, 200, 500, 1333
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-2-UC-30.cnf, 200, 500, 1325
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-50.cnf, 200, 500, 1356
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-7-UC-50.cnf, 200, 500, 1350
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-40.cnf, 200, 500, 1338
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-30.cnf, 200, 500, 1335
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-3-UC-50.cnf, 200, 500, 1349
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-5.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-50.cnf, 200, 500, 1349
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-20.cnf, 200, 500, 1318
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-40.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-50.cnf, 200, 500, 1345
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-3-UC-60.cnf, 200, 500, 1362
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-3-UC-60.cnf, 200, 500, 1367
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-40.cnf, 200, 500, 1349
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-5-UC-20.cnf, 200, 500, 1317
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-60.cnf, 200, 500, 1352
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-9-UC-20.cnf, 200, 500, 1319
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-7-UC-60.cnf, 200, 500, 1362
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-50.cnf, 200, 500, 1345
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-40.cnf, 200, 500, 1343
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-40.cnf, 200, 500, 1344
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-1-UC-30.cnf, 200, 500, 1323
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-3-UC-40.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-5-UC-60.cnf, 200, 500, 1359
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-10-UC-10.cnf, 200, 500, 1309
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-60.cnf, 200, 500, 1356
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-30.cnf, 200, 500, 1332
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-10.cnf, 200, 500, 1310
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-20.cnf, 200, 500, 1323
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-30.cnf, 200, 500, 1331
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-3-UC-20.cnf, 200, 500, 1319
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-30.cnf, 200, 500, 1331
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-3-UC-10.cnf, 200, 500, 1304
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-5.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-30.cnf, 200, 500, 1328
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-10-UC-10.cnf, 200, 500, 1310
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-50.cnf, 200, 500, 1356
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-20.cnf, 200, 500, 1323
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-60.cnf, 200, 500, 1344
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-10.cnf, 200, 500, 1308
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-50.cnf, 200, 500, 1357
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-1.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-50.cnf, 200, 500, 1349
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-60.cnf, 200, 500, 1362
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-1-UC-20.cnf, 200, 500, 1316
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-2-UC-50.cnf, 200, 500, 1338
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-10.cnf, 200, 500, 1308
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-50.cnf, 200, 500, 1351
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-30.cnf, 200, 500, 1320
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-4-UC-20.cnf, 200, 500, 1314
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-20.cnf, 200, 500, 1319
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-10.cnf, 200, 500, 1306
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-60.cnf, 200, 500, 1361
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-10-UC-50.cnf, 200, 500, 1346
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-40.cnf, 200, 500, 1331
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-3-UC-40.cnf, 200, 500, 1336
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-50.cnf, 200, 500, 1347
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-60.cnf, 200, 500, 1354
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-60.cnf, 200, 500, 1359
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-60.cnf, 200, 500, 1359
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-8-UC-60.cnf, 200, 500, 1353
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-40.cnf, 200, 500, 1338
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-10.cnf, 200, 500, 1313
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-1.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-5-UC-30.cnf, 200, 500, 1326
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-1-UC-10.cnf, 200, 500, 1311
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-20.cnf, 200, 500, 1317
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-60.cnf, 200, 500, 1360
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-7-UC-10.cnf, 200, 500, 1311
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-40.cnf, 200, 500, 1338
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-30.cnf, 200, 500, 1328
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-6-UC-60.cnf, 200, 500, 1364
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-60.cnf, 200, 500, 1365
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-10.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-7.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-1-UC-60.cnf, 200, 500, 1366
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-5-UC-10.cnf, 200, 500, 1307
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-1-UC-40.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-10.cnf, 200, 500, 1308
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-5-UC-50.cnf, 200, 500, 1343
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-6.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-20.cnf, 200, 500, 1323
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-3.cnf, 200, 500, 1300
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-40.cnf, 200, 500, 1341
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-6-UC-30.cnf, 200, 500, 1332
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf, 200, 500, 1355
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-1-UC-40.cnf, 200, 500, 1339
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-10-3.cnf, 200, 500, 1300
